# Order_Type Price Size
# Order_Type: 1=Buy, 0=Sell
1 100.84 54
1 100.85 63
1 100.85 15
1 100.84 52
0 100.85 28
1 100.84 22
1 100.84 49
0 100.83 118
0 100.83 17
1 100.83 121
0 100.82 28
1 100.82 46
1 100.83 69
0 100.82 100
0 100.82 62
1 100.83 47
0 100.83 14
0 100.84 52
1 100.83 202
1 100.83 56
0 100.83 26
1 100.84 30
1 100.83 15
0 100.83 31
1 100.84 151
1 100.83 75
0 100.84 8
1 100.84 72
1 100.84 99
1 100.84 68
0 100.84 38
0 100.85 79
0 100.85 261
1 100.85 34
0 100.84 83
1 100.84 16
0 100.84 15
0 100.84 38
1 100.85 107
1 100.85 45
0 100.85 203
0 100.85 67
1 100.84 19
1 100.83 37
1 100.83 112
0 100.84 80
1 100.84 111
0 100.84 181
1 100.83 264
0 100.83 40
0 100.84 214
1 100.83 14
1 100.83 190
1 100.84 40
1 100.83 78
1 100.83 145
1 100.82 27
1 100.83 145
1 100.83 55
1 100.84 73
1 100.84 14
1 100.85 49
0 100.85 107
0 100.84 59
1 100.84 88
1 100.84 247
1 100.85 137
0 100.85 65
0 100.84 25
0 100.84 243
1 100.84 130
1 100.84 43
1 100.84 32
1 100.84 69
1 100.85 33
1 100.84 115
0 100.84 19
1 100.84 62
0 100.83 18
1 100.83 16
0 100.83 66
0 100.83 127
0 100.84 145
1 100.84 17
0 100.84 28
1 100.84 59
0 100.84 91
0 100.84 46
1 100.84 136
1 100.84 116
1 100.84 35
0 100.84 80
0 100.84 115
1 100.84 51
0 100.84 186
0 100.84 109
1 100.84 128
0 100.84 28
0 100.84 53
0 100.84 101
0 100.85 42
1 100.85 28
1 100.86 68
1 100.87 28
1 100.87 197
1 100.86 67
0 100.85 105
0 100.85 16
1 100.85 62
1 100.85 7
1 100.85 81
0 100.85 32
1 100.86 8
1 100.86 38
0 100.85 70
0 100.85 100
1 100.85 17
1 100.86 43
1 100.86 169
0 100.86 27
0 100.86 177
0 100.86 22
0 100.85 43
1 100.87 30
1 100.87 269
0 100.87 58
1 100.87 16
0 100.87 25
1 100.87 146
0 100.87 14
1 100.87 86
0 100.88 36
1 100.88 55
0 100.88 369
0 100.88 58
0 100.88 463
0 100.87 18
1 100.88 54
1 100.88 22
0 100.87 47
0 100.87 58
0 100.87 37
1 100.87 27
1 100.88 34
0 100.88 7
1 100.88 62
1 100.89 36
0 100.89 72
0 100.88 30
0 100.88 181
0 100.88 55
0 100.86 69
0 100.86 913
0 100.86 35
0 100.87 53
0 100.87 27
0 100.88 119
1 100.88 43
1 100.88 47
1 100.87 156
1 100.87 42
1 100.87 233
1 100.86 68
0 100.86 94
0 100.86 170
1 100.86 145
0 100.86 16
1 100.86 668
0 100.86 93
1 100.86 30
0 100.86 40
0 100.87 55
0 100.87 29
0 100.86 5
1 100.86 94
1 100.86 54
1 100.86 177
1 100.85 128
0 100.85 213
0 100.86 118
0 100.86 265
0 100.86 83
1 100.86 51
1 100.86 39
0 100.86 726
1 100.86 24
0 100.86 20
0 100.86 32
1 100.87 82
1 100.87 33
0 100.87 57
0 100.87 143
0 100.88 39
0 100.88 406
1 100.88 20
0 100.89 20
1 100.89 106
0 100.90 13
0 100.90 13
0 100.90 24
0 100.90 140
1 100.90 28
0 100.90 19
0 100.89 41
0 100.90 92
0 100.91 109
1 100.91 11
1 100.90 52
0 100.90 23
0 100.90 17
0 100.91 107
0 100.91 17
1 100.91 191
0 100.91 72
0 100.91 26
1 100.91 386
0 100.91 127
1 100.91 107
1 100.92 126
0 100.93 58
0 100.93 243
0 100.93 48
1 100.94 70
0 100.94 131
1 100.94 62
0 100.94 139
0 100.94 64
1 100.94 98
0 100.94 12
1 100.93 92
0 100.93 262
0 100.93 64
0 100.93 138
0 100.94 233
1 100.94 322
0 100.94 3
0 100.93 48
1 100.94 42
1 100.93 89
0 100.94 20
1 100.93 99
0 100.94 159
0 100.93 69
0 100.94 84
1 100.93 19
0 100.93 123
0 100.93 39
0 100.93 103
1 100.93 31
1 100.93 174
1 100.93 22
0 100.93 77
1 100.94 53
1 100.93 279
1 100.93 93
0 100.94 79
1 100.94 107
0 100.94 95
1 100.94 148
1 100.94 15
1 100.94 52
1 100.95 33
1 100.94 299
1 100.95 227
1 100.95 232
1 100.95 578
0 100.95 215
0 100.95 11
1 100.94 51
1 100.95 221
0 100.95 71
1 100.95 22
0 100.95 64
1 100.94 29
1 100.94 56
0 100.94 58
1 100.93 45
1 100.93 28
0 100.95 45
1 100.95 21
1 100.95 62
1 100.94 52
1 100.94 89
1 100.93 79
1 100.93 40
0 100.94 10
1 100.94 42
1 100.94 97
0 100.94 15
1 100.94 118
0 100.94 43
1 100.95 22
0 100.94 127
1 100.95 47
1 100.95 140
1 100.94 94
0 100.95 63
0 100.95 12
1 100.96 206
0 100.96 128
1 100.96 43
1 100.96 181
1 100.96 26
1 100.96 66
0 100.95 127
1 100.95 65
1 100.96 112
1 100.96 14
1 100.96 363
1 100.96 38
1 100.96 8
1 100.96 286
1 100.96 130
1 100.96 8
0 100.96 64
1 100.96 336
1 100.96 143
1 100.96 81
1 100.97 106
0 100.97 137
0 100.98 21
1 100.97 44
1 100.97 14
0 100.98 79
0 100.98 37
1 100.99 123
1 100.98 182
1 100.98 72
1 100.98 96
1 100.99 69
0 100.99 60
0 100.99 9
0 100.98 60
0 100.98 31
1 100.99 22
0 100.99 23
0 100.99 43
1 101.00 56
0 101.00 123
0 101.00 46
0 101.00 44
1 100.99 463
1 100.99 27
1 100.99 32
1 100.99 161
1 100.99 206
0 100.98 218
0 100.98 25
1 100.98 39
1 100.98 154
0 100.98 25
1 100.99 65
1 100.99 5
1 100.99 52
0 100.99 43
1 100.99 7
1 100.99 42
0 100.99 57
0 100.98 1331
1 100.97 20
1 100.97 44
1 100.97 96
0 100.97 12
0 100.98 128
0 100.96 13
1 100.97 91
0 100.97 17
1 100.96 13
1 100.95 27
0 100.96 224
0 100.96 22
1 100.96 70
0 100.96 59
1 100.96 101
1 100.96 13
1 100.95 20
0 100.95 172
0 100.94 16
0 100.93 10
1 100.93 96
1 100.92 59
1 100.93 26
1 100.92 48
0 100.93 59
0 100.93 61
1 100.93 778
1 100.94 189
1 100.95 100
0 100.95 22
1 100.95 141
1 100.93 15
0 100.94 47
0 100.93 45
0 100.92 39
0 100.92 6
0 100.92 20
0 100.92 129
0 100.93 106
0 100.92 45
1 100.92 30
1 100.93 87
0 100.92 20
0 100.92 19
0 100.93 80
1 100.94 38
1 100.94 99
0 100.93 122
0 100.93 127
0 100.93 41
0 100.94 85
1 100.93 28
1 100.93 143
0 100.92 25
0 100.93 65
0 100.92 119
0 100.93 40
0 100.92 154
0 100.92 22
0 100.91 56
0 100.91 91
1 100.90 36
1 100.91 37
0 100.91 93
1 100.91 68
1 100.91 21
0 100.92 88
0 100.91 105
0 100.92 7
0 100.92 38
0 100.91 142
0 100.91 25
1 100.90 27
0 100.90 37
0 100.90 238
0 100.90 75
1 100.90 38
1 100.92 51
1 100.93 43
1 100.92 109
0 100.93 21
0 100.93 62
1 100.92 230
0 100.92 49
0 100.92 130
0 100.92 37
1 100.92 34
0 100.91 140
1 100.92 225
0 100.92 24
0 100.92 279
0 100.93 21
0 100.93 27
0 100.94 89
1 100.94 38
1 100.93 44
0 100.93 73
0 100.93 92
0 100.93 51
0 100.93 91
0 100.92 45
0 100.92 54
0 100.91 32
1 100.91 97
0 100.92 157
1 100.91 25
0 100.89 41
0 100.90 21
0 100.89 215
1 100.89 20
0 100.89 54
0 100.89 28
0 100.90 34
0 100.90 39
0 100.90 56
0 100.90 247
1 100.90 58
1 100.91 41
0 100.91 67
0 100.90 137
1 100.91 91
1 100.91 26
0 100.91 42
0 100.91 52
0 100.91 16
0 100.90 102
0 100.90 34
1 100.90 147
1 100.90 34
0 100.89 121
0 100.88 179
0 100.88 36
1 100.88 20
0 100.88 13
1 100.88 194
1 100.88 67
0 100.87 232
1 100.88 39
1 100.88 7
1 100.87 48
0 100.88 41
1 100.88 46
0 100.88 31
0 100.88 108
0 100.89 20
1 100.88 55
1 100.88 79
0 100.88 87
0 100.88 170
0 100.88 43
0 100.88 259
0 100.88 22
0 100.88 627
1 100.88 343
1 100.89 87
1 100.88 366
1 100.89 82
0 100.89 385
0 100.88 65
0 100.88 6
1 100.89 82
0 100.88 52
0 100.89 24
1 100.89 106
0 100.90 221
0 100.91 11
1 100.90 28
0 100.90 19
0 100.89 40
0 100.89 336
0 100.89 79
0 100.89 63
0 100.89 26
0 100.89 73
1 100.88 48
0 100.88 58
0 100.89 36
0 100.88 174
0 100.88 172
1 100.89 61
1 100.88 207
1 100.88 101
0 100.89 41
0 100.90 80
0 100.90 11
0 100.90 84
0 100.90 29
0 100.90 98
1 100.90 5
0 100.90 114
1 100.90 57
1 100.90 23
0 100.91 39
1 100.91 47
1 100.91 57
0 100.90 12
0 100.91 80
1 100.91 8
1 100.91 34
0 100.91 11
1 100.91 78
0 100.91 34
0 100.90 21
0 100.91 3
1 100.91 88
0 100.90 51
0 100.90 77
0 100.91 13
0 100.90 161
0 100.89 14
0 100.88 11
0 100.88 321
1 100.88 56
1 100.89 15
0 100.88 58
0 100.87 24
0 100.87 298
1 100.88 37
1 100.88 49
0 100.87 41
1 100.86 32
0 100.86 27
1 100.86 32
1 100.85 62
0 100.86 91
0 100.86 94
1 100.87 9
1 100.87 27
0 100.87 103
0 100.88 123
1 100.88 67
1 100.88 32
1 100.88 16
1 100.88 139
1 100.89 46
0 100.88 41
1 100.88 64
0 100.89 36
0 100.89 75
1 100.89 93
1 100.89 66
1 100.89 29
1 100.89 104
1 100.88 141
1 100.88 106
0 100.87 16
0 100.87 14
1 100.87 15
0 100.87 233
0 100.87 147
0 100.87 34
0 100.87 15
1 100.87 89
1 100.87 9
1 100.87 8
1 100.88 64
0 100.88 37
1 100.88 96
1 100.88 127
1 100.88 37
0 100.88 22
1 100.88 105
1 100.88 5
1 100.89 85
0 100.88 730
1 100.87 42
0 100.88 51
0 100.88 28
1 100.88 58
0 100.88 210
1 100.88 20
0 100.88 37
0 100.88 17
1 100.88 70
0 100.88 39
0 100.87 23
0 100.87 38
1 100.87 25
0 100.87 154
1 100.87 25
0 100.87 91
0 100.88 26
0 100.87 292
0 100.87 92
0 100.87 60
0 100.87 45
1 100.87 21
0 100.87 213
1 100.87 43
1 100.87 26
0 100.87 138
0 100.87 136
0 100.87 13
1 100.87 14
1 100.86 16
1 100.86 163
0 100.85 33
1 100.85 45
0 100.84 21
0 100.84 208
0 100.83 16
0 100.83 139
1 100.84 17
0 100.84 170
0 100.83 105
1 100.83 10
1 100.82 45
0 100.82 25
0 100.82 89
0 100.82 49
0 100.82 111
0 100.83 1459
1 100.82 51
1 100.81 374
0 100.82 32
0 100.81 64
0 100.81 18
0 100.81 29
0 100.80 57
0 100.79 78
1 100.79 68
1 100.78 45
0 100.78 31
0 100.78 22
1 100.78 32
1 100.78 43
0 100.78 23
0 100.78 4
1 100.78 24
0 100.79 78
0 100.79 2
1 100.79 102
0 100.79 16
1 100.79 38
0 100.79 15
0 100.80 81
1 100.80 23
0 100.80 56
0 100.81 11
0 100.80 309
0 100.80 20
1 100.80 15
1 100.80 35
0 100.80 183
1 100.80 78
1 100.81 29
0 100.80 25
1 100.79 19
1 100.79 31
0 100.79 38
0 100.79 60
0 100.77 93
1 100.78 68
1 100.78 48
0 100.78 65
0 100.78 69
1 100.78 69
1 100.79 73
0 100.80 36
1 100.80 14
0 100.80 67
0 100.80 56
0 100.80 127
1 100.80 35
0 100.80 265
1 100.80 145
1 100.80 123
0 100.79 17
1 100.79 111
0 100.80 21
1 100.80 54
1 100.79 86
1 100.79 19
0 100.79 40
0 100.80 148
0 100.80 439
1 100.80 37
1 100.80 115
0 100.80 120
1 100.80 6
0 100.80 88
1 100.80 30
0 100.81 14
1 100.81 174
0 100.81 81
1 100.80 420
1 100.80 116
1 100.80 49
0 100.80 31
0 100.81 12
1 100.80 167
0 100.80 119
1 100.81 71
1 100.80 193
0 100.80 50
1 100.80 35
0 100.80 57
0 100.81 76
0 100.81 245
1 100.81 21
0 100.80 35
1 100.80 18
0 100.80 27
0 100.80 54
1 100.80 185
0 100.81 46
0 100.81 23
1 100.81 57
0 100.81 45
1 100.82 56
0 100.82 270
0 100.82 37
1 100.82 43
1 100.81 43
1 100.81 19
1 100.81 162
0 100.81 240
1 100.81 286
0 100.81 7
1 100.80 38
1 100.80 21
1 100.80 53
1 100.80 71
1 100.79 95
1 100.79 4
1 100.79 17
0 100.79 49
0 100.79 38
0 100.79 12
0 100.80 11
0 100.80 38
1 100.80 66
0 100.81 63
1 100.81 96
0 100.80 219
0 100.80 22
0 100.80 44
1 100.79 57
0 100.79 46
0 100.79 34
0 100.78 34
1 100.79 18
0 100.79 116
1 100.78 40
0 100.78 26
0 100.79 120
0 100.79 12
0 100.79 90
1 100.80 23
1 100.80 115
0 100.80 39
0 100.81 158
0 100.81 20
0 100.81 39
1 100.81 66
0 100.82 32
0 100.82 74
0 100.83 17
1 100.83 75
0 100.83 43
0 100.84 34
1 100.83 23
0 100.83 88
0 100.83 273
1 100.83 47
1 100.83 8
0 100.82 60
1 100.82 91
1 100.82 60
0 100.82 154
1 100.82 20
0 100.82 62
1 100.83 28
0 100.83 35
1 100.84 26
1 100.83 16
1 100.84 13
1 100.84 28
0 100.83 63
1 100.83 30
1 100.83 32
0 100.83 27
1 100.83 44
0 100.83 15
1 100.83 377
0 100.83 51
1 100.83 15
1 100.83 8
1 100.83 10
1 100.83 38
0 100.83 278
1 100.83 86
1 100.83 53
1 100.83 32
0 100.82 42
1 100.82 179
0 100.82 918
0 100.81 45
0 100.81 50
1 100.81 36
1 100.81 39
1 100.81 46
0 100.81 89
0 100.81 18
0 100.80 148
0 100.81 70
1 100.80 161
1 100.80 28
0 100.81 771
1 100.81 335
1 100.80 48
1 100.79 32
0 100.80 20
1 100.80 46
0 100.80 74
1 100.80 24
1 100.80 42
1 100.81 50
1 100.81 41
1 100.81 29
1 100.82 9
0 100.82 28
1 100.82 280
0 100.82 38
0 100.83 133
1 100.83 26
1 100.81 122
1 100.81 3
1 100.82 71
1 100.82 41
1 100.81 10
1 100.82 16
1 100.82 464
0 100.82 175
0 100.82 18
1 100.82 85
0 100.82 51
0 100.83 56
0 100.83 535
1 100.83 19
0 100.82 41
0 100.83 16
0 100.84 4
1 100.84 60
1 100.84 54
1 100.84 7
0 100.84 8
0 100.84 35
0 100.84 100
1 100.85 84
1 100.84 93
1 100.84 8
1 100.85 28
0 100.86 46
1 100.85 139
0 100.85 11
0 100.85 150
1 100.84 31
0 100.85 15
0 100.86 42
0 100.86 93
1 100.87 311
0 100.86 14
0 100.87 37
1 100.87 110
1 100.86 29
1 100.86 36
1 100.86 212
1 100.86 23
0 100.86 172
1 100.86 14
0 100.86 36
1 100.86 48
1 100.87 156
0 100.86 354
0 100.86 111
0 100.87 31
0 100.86 38
0 100.86 5
1 100.86 46
0 100.86 262
0 100.85 86
0 100.85 94
1 100.85 325
0 100.85 579
0 100.84 130
0 100.84 202
1 100.84 8
0 100.84 108
1 100.83 66
1 100.82 23
0 100.82 162
1 100.82 105
1 100.82 27
1 100.82 29
1 100.82 175
1 100.82 140
1 100.82 10
0 100.83 122
0 100.83 21
0 100.83 95
1 100.83 13
0 100.82 56
1 100.82 95
1 100.82 46
1 100.82 215
1 100.82 16
0 100.82 50
1 100.82 246
0 100.82 42
0 100.82 87
1 100.82 31
0 100.83 62
1 100.84 5
0 100.84 88
0 100.83 15
0 100.83 91
1 100.83 27
0 100.83 29
1 100.82 45
1 100.83 74
0 100.82 70
1 100.82 440
0 100.82 25
0 100.81 53
0 100.81 54
0 100.81 10
1 100.81 845
1 100.79 472
0 100.79 65
0 100.78 18
1 100.78 80
1 100.78 17
1 100.77 7
1 100.77 44
1 100.78 62
0 100.78 49
0 100.78 22
1 100.78 83
0 100.78 36
1 100.78 130
0 100.78 90
0 100.77 483
1 100.78 44
1 100.77 53
0 100.77 94
1 100.77 98
1 100.78 88
0 100.78 62
1 100.78 80
0 100.78 18
1 100.77 116
1 100.76 231
0 100.76 132
0 100.76 207
0 100.76 19
1 100.74 67
0 100.74 52
0 100.74 22
0 100.75 49
1 100.75 77
1 100.74 192
1 100.73 136
0 100.73 24
0 100.72 113
1 100.73 4
1 100.73 83
1 100.73 129
0 100.73 37
0 100.73 86
1 100.73 21
1 100.73 44
1 100.73 46
1 100.73 40
1 100.73 494
0 100.74 179
0 100.75 384
0 100.75 103
1 100.77 38
0 100.78 77
1 100.78 98
1 100.78 72
0 100.77 46
0 100.77 47
1 100.77 97
0 100.77 6
1 100.78 23
1 100.77 52
1 100.78 287
1 100.77 322
0 100.77 78
0 100.78 20
1 100.78 179
1 100.77 60
0 100.77 109
1 100.76 611
1 100.77 1527
1 100.77 37
0 100.76 40
1 100.76 76
0 100.76 148
0 100.76 53
1 100.76 102
0 100.76 27
0 100.75 85
1 100.75 160
0 100.76 69
1 100.76 96
1 100.77 12
1 100.78 42
0 100.78 12
0 100.78 76
0 100.78 144
1 100.79 51
0 100.79 99
0 100.80 123
1 100.80 33
0 100.79 24
1 100.79 39
1 100.79 6
1 100.79 35
0 100.79 72
0 100.79 170
0 100.77 24
1 100.78 89
0 100.78 29
0 100.79 10
1 100.78 82
0 100.78 38
1 100.78 203
0 100.77 258
0 100.77 49
0 100.77 63
1 100.77 14
1 100.76 40
1 100.77 118
0 100.77 39
0 100.77 59
1 100.77 96
0 100.77 199
0 100.78 13
1 100.77 156
1 100.78 136
1 100.78 62
1 100.78 40
1 100.78 11
0 100.78 65
0 100.79 14
0 100.80 66
0 100.80 214
1 100.80 33
0 100.80 162
0 100.79 29
1 100.80 75
0 100.80 66
0 100.80 102
1 100.80 257
1 100.80 18
0 100.79 144
0 100.79 154
1 100.80 232
1 100.80 58
1 100.80 15
0 100.81 34
0 100.81 72
0 100.81 248
1 100.81 308
0 100.82 147
0 100.82 138
1 100.82 57
0 100.82 49
0 100.82 19
0 100.82 425
1 100.81 60
0 100.82 29
0 100.81 50
0 100.82 16
0 100.82 74
1 100.83 37
1 100.83 31
0 100.83 36
0 100.83 12
0 100.83 73
1 100.83 58
1 100.84 69
1 100.84 119
1 100.84 228
1 100.84 9
0 100.84 59
1 100.84 22
1 100.85 36
0 100.85 227
1 100.86 151
1 100.85 131
0 100.84 10
0 100.84 100
0 100.84 356
0 100.85 15
0 100.84 101
1 100.85 17
0 100.84 60
1 100.83 42
0 100.83 19
1 100.83 71
1 100.84 854
1 100.84 11
1 100.84 11
0 100.84 531
1 100.84 67
0 100.83 144
1 100.83 88
1 100.83 6
0 100.83 56
0 100.83 15
0 100.85 107
0 100.85 53
1 100.84 120
1 100.84 104
1 100.83 205
1 100.83 41
0 100.83 45
0 100.83 69
0 100.84 35
1 100.84 33
1 100.84 100
0 100.85 68
1 100.85 25
0 100.85 104
1 100.84 39
0 100.83 96
1 100.83 16
0 100.84 102
0 100.84 4
0 100.84 41
0 100.84 187
1 100.84 12
1 100.84 72
1 100.85 18
1 100.85 36
1 100.85 227
1 100.85 32
0 100.86 10
0 100.86 55
1 100.86 94
0 100.87 34
1 100.87 39
1 100.87 326
0 100.87 11
0 100.87 45
1 100.87 86
1 100.86 30
0 100.87 145
1 100.87 82
1 100.87 51
0 100.88 75
0 100.88 42
0 100.88 109
1 100.89 21
0 100.88 128
1 100.89 16
0 100.88 339
0 100.89 209
1 100.89 31
1 100.89 10
0 100.88 12
0 100.87 64
0 100.87 72
1 100.87 105
1 100.86 24
1 100.87 30
1 100.87 101
1 100.87 35
1 100.86 26
1 100.87 44
1 100.87 135
1 100.87 85
1 100.87 146
0 100.87 83
0 100.87 126
1 100.87 41
0 100.87 50
1 100.87 18
1 100.87 95
1 100.87 99
0 100.87 28
0 100.87 42
0 100.87 44
1 100.87 19
1 100.87 104
1 100.87 186
1 100.88 21
0 100.89 208
1 100.88 113
1 100.90 238
0 100.88 13
1 100.89 12
0 100.91 98
1 100.90 80
1 100.91 45
0 100.91 68
1 100.91 177
1 100.92 47
0 100.92 40
0 100.92 40
1 100.92 15
1 100.93 23
0 100.92 74
0 100.92 66
0 100.93 71
1 100.92 79
1 100.93 39
1 100.93 60
1 100.93 183
1 100.92 137
1 100.92 15
1 100.92 95
1 100.92 72
0 100.92 355
0 100.91 136
0 100.92 160
0 100.92 135
1 100.91 8
1 100.91 23
1 100.91 16
1 100.91 66
1 100.93 69
0 100.93 123
0 100.93 50
1 100.93 97
1 100.93 21
1 100.93 65
1 100.93 167
0 100.93 157
0 100.94 107
1 100.93 115
1 100.93 114
0 100.93 27
1 100.93 47
1 100.92 95
0 100.93 12
1 100.93 50
1 100.92 18
0 100.92 73
1 100.92 25
0 100.92 32
1 100.92 76
1 100.91 239
1 100.92 72
1 100.91 6
1 100.91 106
1 100.91 13
0 100.93 26
0 100.94 78
1 100.94 56
1 100.93 47
0 100.93 63
1 100.93 53
1 100.93 132
0 100.92 66
1 100.92 550
1 100.92 31
1 100.91 9
0 100.92 65
1 100.92 107
1 100.91 34
0 100.91 181
0 100.91 173
1 100.91 9
1 100.90 158
1 100.90 6
0 100.89 56
1 100.89 101
1 100.89 12
1 100.89 43
0 100.89 20
1 100.89 183
1 100.89 72
1 100.89 71
1 100.89 44
0 100.89 409
1 100.89 22
1 100.89 47
0 100.88 33
1 100.88 19
1 100.88 19
1 100.89 82
0 100.88 24
1 100.88 343
0 100.88 348
1 100.88 26
1 100.89 30
1 100.89 10
1 100.90 37
1 100.89 158
0 100.88 80
1 100.88 124
0 100.88 58
1 100.88 31
0 100.88 23
0 100.88 83
0 100.88 36
0 100.89 80
0 100.89 16
0 100.89 143
1 100.89 78
0 100.88 96
1 100.88 26
0 100.89 50
0 100.89 61
0 100.89 69
1 100.89 62
1 100.90 72
0 100.90 29
0 100.90 71
1 100.90 117
0 100.90 33
0 100.90 59
1 100.89 132
0 100.90 55
0 100.91 43
1 100.90 139
1 100.90 7
1 100.90 31
1 100.90 38
1 100.89 115
1 100.89 10
0 100.89 15
0 100.88 59
1 100.88 53
1 100.88 31
1 100.89 35
0 100.89 17
0 100.88 219
0 100.88 155
0 100.88 10
0 100.89 178
1 100.89 33
0 100.90 27
1 100.90 124
0 100.91 30
0 100.91 282
1 100.91 104
0 100.91 12
0 100.92 121
1 100.92 41
1 100.93 18
0 100.94 45
0 100.94 22
0 100.94 29
1 100.93 119
1 100.94 32
0 100.93 14
0 100.92 22
0 100.92 30
1 100.92 10
0 100.91 14
1 100.91 24
0 100.91 27
0 100.92 74
1 100.92 43
1 100.92 243
1 100.93 77
0 100.93 29
1 100.93 21
1 100.93 59
1 100.93 34
0 100.93 11
0 100.93 29
0 100.93 67
1 100.93 288
0 100.93 445
1 100.93 142
0 100.93 7
1 100.92 52
0 100.93 15
0 100.93 37
1 100.93 189
0 100.93 35
0 100.93 20
0 100.93 10
1 100.93 206
1 100.93 59
1 100.93 107
1 100.93 119
1 100.93 19
1 100.94 34
0 100.94 239
1 100.94 211
1 100.94 65
1 100.94 221
0 100.93 161
0 100.93 318
1 100.93 94
0 100.94 14
0 100.95 36
0 100.94 268
1 100.95 46
0 100.96 22
1 100.95 29
0 100.95 21
0 100.94 68
1 100.94 14
0 100.95 106
0 100.94 40
0 100.94 18
1 100.93 126
0 100.93 27
0 100.93 114
0 100.94 105
1 100.94 167
1 100.94 105
1 100.94 193
1 100.95 88
1 100.96 78
0 100.95 24
0 100.95 20
1 100.94 59
0 100.95 32
0 100.94 170
1 100.94 11
1 100.94 134
1 100.94 15
0 100.95 9
1 100.94 85
1 100.94 14
0 100.95 13
0 100.95 17
1 100.94 8
0 100.95 170
1 100.95 759
1 100.96 74
1 100.95 107
0 100.95 299
0 100.95 35
0 100.95 61
0 100.95 364
1 100.94 47
1 100.94 58
0 100.95 146
1 100.95 19
1 100.96 56
0 100.96 51
1 100.95 261
1 100.96 152
1 100.96 60
0 100.96 15
1 100.95 108
0 100.95 34
1 100.95 258
1 100.95 154
1 100.94 50
1 100.95 72
0 100.95 15
0 100.95 359
0 100.96 55
1 100.95 33
1 100.96 55
1 100.96 47
1 100.96 13
1 100.97 43
1 100.96 64
0 100.96 528
0 100.96 67
0 100.96 10
1 100.97 511
1 100.96 79
1 100.96 56
0 100.96 33
0 100.96 49
0 100.96 16
1 100.96 28
1 100.96 53
0 100.95 157
1 100.96 84
1 100.95 154
1 100.95 38
1 100.94 230
1 100.94 26
1 100.94 12
0 100.93 14
1 100.92 644
1 100.93 159
1 100.94 32
1 100.95 24
1 100.94 53
1 100.95 263
0 100.95 82
0 100.94 14
0 100.95 18
1 100.94 13
1 100.94 4
0 100.94 10
1 100.94 12
0 100.94 304
1 100.95 26
1 100.95 54
1 100.95 24
0 100.96 13
1 100.96 38
1 100.96 11
1 100.96 179
0 100.97 18
1 100.97 89
0 100.96 45
1 100.96 12
0 100.97 74
0 100.97 55
1 100.97 88
1 100.97 300
1 100.96 356
1 100.95 9
1 100.95 45
1 100.95 150
1 100.95 162
0 100.94 54
0 100.95 20
1 100.95 248
1 100.95 108
1 100.95 13
1 100.95 309
1 100.96 32
1 100.95 86
0 100.96 20
0 100.95 22
1 100.95 13
1 100.96 164
1 100.97 79
1 100.96 13
0 100.96 11
1 100.96 317
1 100.97 32
0 100.97 15
0 100.99 193
0 100.98 36
0 100.97 37
1 100.98 61
0 100.97 61
1 100.96 113
0 100.97 9
1 100.97 241
0 100.97 15
1 100.96 32
1 100.96 162
0 100.96 101
0 100.96 474
1 100.95 13
1 100.95 29
0 100.94 144
1 100.94 137
1 100.94 17
0 100.94 196
1 100.93 147
1 100.93 33
1 100.93 76
0 100.92 146
0 100.92 266
1 100.92 21
0 100.91 87
0 100.92 62
0 100.92 142
1 100.93 97
1 100.93 47
0 100.93 62
1 100.94 26
1 100.94 52
0 100.94 146
1 100.94 151
1 100.94 51
0 100.94 57
0 100.94 93
0 100.95 37
1 100.95 60
1 100.95 10
0 100.95 72
0 100.94 149
1 100.94 87
0 100.94 245
0 100.93 25
1 100.93 23
0 100.93 67
0 100.93 148
0 100.93 48
1 100.93 22
0 100.93 113
1 100.93 90
0 100.93 113
0 100.93 27
0 100.93 19
1 100.93 51
0 100.93 67
1 100.93 26
1 100.93 14
0 100.93 144
0 100.92 181
1 100.91 77
1 100.92 32
1 100.93 17
0 100.92 69
0 100.91 19
1 100.90 147
0 100.90 21
0 100.90 43
0 100.90 39
1 100.91 38
1 100.91 71
1 100.92 264
1 100.93 266
0 100.94 122
1 100.94 255
1 100.93 165
0 100.92 69
0 100.92 79
0 100.92 69
1 100.93 134
1 100.92 19
0 100.92 48
1 100.91 133
0 100.92 26
1 100.93 144
0 100.93 53
1 100.92 91
0 100.93 23
1 100.93 329
1 100.93 48
0 100.93 420
0 100.93 30
1 100.93 49
0 100.93 29
1 100.94 14
1 100.93 70
0 100.93 39
1 100.94 13
0 100.94 387
1 100.93 95
1 100.93 198
0 100.93 12
0 100.94 169
1 100.94 29
1 100.94 117
1 100.94 47
1 100.94 40
1 100.94 25
0 100.94 59
0 100.95 87
0 100.94 29
1 100.94 21
0 100.95 74
1 100.95 126
1 100.96 33
0 100.95 90
0 100.95 71
1 100.94 11
1 100.95 24
0 100.95 43
0 100.94 45
1 100.95 116
0 100.95 29
1 100.94 209
0 100.94 16
0 100.94 40
1 100.94 49
0 100.93 561
1 100.93 22
0 100.93 59
0 100.93 56
0 100.93 169
0 100.93 35
1 100.93 105
0 100.92 116
0 100.92 125
0 100.93 59
0 100.93 59
0 100.93 17
1 100.93 74
0 100.93 39
0 100.93 21
0 100.92 41
0 100.92 13
0 100.92 30
0 100.92 27
0 100.92 235
1 100.92 39
1 100.92 123
0 100.91 246
1 100.91 22
0 100.92 95
